p2_real;p2_imag;A_real;A_imag
0.0012268;-0.2;1.48383;-0.0155292
0.00126932;-0.2;1.48384;-0.0155313
0.00131331;-0.2;1.48385;-0.0155335
0.00135882;-0.2;1.48386;-0.015536
0.00140591;-0.2;1.48386;-0.0155386
0.00145464;-0.2;1.48387;-0.0155414
0.00150505;-0.2;1.48388;-0.0155444
0.00155721;-0.2;1.48389;-0.0155476
0.00161117;-0.2;1.4839;-0.015551
0.00166701;-0.2;1.48391;-0.0155547
0.00172478;-0.2;1.48392;-0.0155587
0.00178456;-0.2;1.48393;-0.0155629
0.0018464;-0.2;1.48394;-0.0155675
0.00191039;-0.2;1.48395;-0.0155724
0.00197659;-0.2;1.48396;-0.0155776
0.00204509;-0.2;1.48398;-0.0155832
0.00211597;-0.2;1.48399;-0.0155892
0.0021893;-0.2;1.484;-0.0155956
0.00226517;-0.2;1.48401;-0.0156025
0.00234367;-0.2;1.48402;-0.0156098
0.00242489;-0.2;1.48404;-0.0156177
0.00250893;-0.2;1.48405;-0.0156261
0.00259588;-0.2;1.48406;-0.0156351
0.00268584;-0.2;1.48407;-0.0156447
0.00277892;-0.2;1.48409;-0.015655
0.00287523;-0.2;1.4841;-0.0156659
0.00297487;-0.2;1.48411;-0.0156777
0.00307797;-0.2;1.48413;-0.0156902
0.00318464;-0.2;1.48414;-0.0157035
0.003295;-0.2;1.48415;-0.0157178
0.00340919;-0.2;1.48417;-0.0157329
0.00352734;-0.2;1.48418;-0.0157491
0.00364958;-0.2;1.48419;-0.0157663
0.00377606;-0.2;1.4842;-0.0157846
0.00390693;-0.2;1.48422;-0.0158041
0.00404232;-0.2;1.48423;-0.0158247
0.00418241;-0.2;1.48424;-0.0158466
0.00432736;-0.2;1.48425;-0.0158698
0.00447733;-0.2;1.48426;-0.0158944
0.00463249;-0.2;1.48427;-0.0159204
0.00479303;-0.2;1.48427;-0.0159478
0.00495914;-0.2;1.48428;-0.0159767
0.005131;-0.2;1.48428;-0.0160072
0.00530882;-0.2;1.48428;-0.0160391
0.0054928;-0.2;1.48428;-0.0160726
0.00568316;-0.2;1.48428;-0.0161075
0.00588011;-0.2;1.48428;-0.0161439
0.00608389;-0.2;1.48427;-0.0161818
0.00629474;-0.2;1.48426;-0.016221
0.00651288;-0.2;1.48424;-0.0162614
0.00673859;-0.2;1.48423;-0.0163028
0.00697212;-0.2;1.4842;-0.0163451
0.00721375;-0.2;1.48418;-0.0163881
0.00746375;-0.2;1.48415;-0.0164314
0.00772241;-0.2;1.48411;-0.0164746
0.00799003;-0.2;1.48407;-0.0165174
0.00826694;-0.2;1.48402;-0.0165593
0.00855343;-0.2;1.48396;-0.0165997
0.00884986;-0.2;1.4839;-0.0166379
0.00915656;-0.2;1.48383;-0.0166734
0.00947388;-0.2;1.48375;-0.0167052
0.00980221;-0.2;1.48367;-0.0167325
0.0101419;-0.2;1.48358;-0.0167544
0.0104934;-0.2;1.48348;-0.0167699
0.010857;-0.2;1.48337;-0.016778
0.0112333;-0.2;1.48326;-0.0167776
0.0116226;-0.2;1.48314;-0.0167678
0.0120254;-0.2;1.48302;-0.0167475
0.0124421;-0.2;1.48289;-0.0167158
0.0128733;-0.2;1.48275;-0.0166718
0.0133195;-0.2;1.48262;-0.0166147
0.0137811;-0.2;1.48248;-0.0165439
0.0142587;-0.2;1.48234;-0.0164591
0.0147528;-0.2;1.48221;-0.0163598
0.0152641;-0.2;1.48207;-0.0162461
0.0157931;-0.2;1.48194;-0.0161181
0.0163404;-0.2;1.48182;-0.0159762
0.0169067;-0.2;1.4817;-0.0158208
0.0174926;-0.2;1.4816;-0.0156528
0.0180988;-0.2;1.4815;-0.0154731
0.018726;-0.2;1.48141;-0.0152826
0.019375;-0.2;1.48133;-0.0150825
0.0200464;-0.2;1.48127;-0.0148741
0.0207412;-0.2;1.48122;-0.0146587
0.02146;-0.2;1.48118;-0.0144377
0.0222037;-0.2;1.48115;-0.0142124
0.0229732;-0.2;1.48114;-0.0139842
0.0237693;-0.2;1.48114;-0.0137546
0.0245931;-0.2;1.48116;-0.013525
0.0254454;-0.2;1.48119;-0.0132968
0.0263272;-0.2;1.48123;-0.0130716
0.0272396;-0.2;1.48128;-0.0128509
0.0281836;-0.2;1.48135;-0.0126362
0.0291603;-0.2;1.48142;-0.0124294
0.0301709;-0.2;1.48151;-0.012232
0.0312165;-0.2;1.4816;-0.0120461
0.0322983;-0.2;1.4817;-0.0118734
0.0334176;-0.2;1.48181;-0.0117159
0.0345757;-0.2;1.48191;-0.0115752
0.035774;-0.2;1.48201;-0.0114526
0.0370138;-0.2;1.4821;-0.0113488
0.0382965;-0.2;1.48218;-0.0112629
0.0396237;-0.2;1.48224;-0.0111927
0.0409969;-0.2;1.48227;-0.0111336
0.0424177;-0.2;1.48226;-0.0110785
0.0438877;-0.2;1.48222;-0.0110183
0.0454086;-0.2;1.48215;-0.0109421
0.0469823;-0.2;1.48204;-0.0108391
0.0486105;-0.2;1.48191;-0.0107005
0.0502952;-0.2;1.48177;-0.0105207
0.0520382;-0.2;1.48162;-0.0102986
0.0538416;-0.2;1.48149;-0.0100374
0.0557075;-0.2;1.48137;-0.00974337
0.0576381;-0.2;1.48127;-0.00942482
0.0596356;-0.2;1.4812;-0.00909035
0.0617023;-0.2;1.48115;-0.00874795
0.0638407;-0.2;1.48112;-0.00840436
0.0660531;-0.2;1.48111;-0.00806464
0.0683422;-0.2;1.48111;-0.00773201
0.0707107;-0.2;1.48111;-0.00740778
0.0731612;-0.2;1.48111;-0.00709132
0.0756967;-0.2;1.4811;-0.00678007
0.07832;-0.2;1.48108;-0.00646994
0.0810342;-0.2;1.48105;-0.00615587
0.0838425;-0.2;1.481;-0.00583278
0.0867482;-0.2;1.48094;-0.00549654
0.0897545;-0.2;1.48088;-0.00514469
0.092865;-0.2;1.48081;-0.00477674
0.0960833;-0.2;1.48074;-0.00439384
0.0994131;-0.2;1.48066;-0.00399811
0.102858;-0.2;1.48059;-0.00359193
0.106423;-0.2;1.48052;-0.00317734
0.110111;-0.2;1.48044;-0.00275573
0.113927;-0.2;1.48036;-0.00232774
0.117875;-0.2;1.48028;-0.00189345
0.12196;-0.2;1.48018;-0.00145257
0.126187;-0.2;1.48008;-0.00100475
0.13056;-0.2;1.47997;-0.00054973
0.135085;-0.2;1.47985;-8.74763e-05
0.139766;-0.2;1.47972;0.000381845
0.14461;-0.2;1.47958;0.000857915
0.149622;-0.2;1.47942;0.00134033
0.154807;-0.2;1.47925;0.00182868
0.160172;-0.2;1.47907;0.00232256
0.165723;-0.2;1.47887;0.00282158
0.171466;-0.2;1.47865;0.00332538
0.177408;-0.2;1.47842;0.00383362
0.183556;-0.2;1.47816;0.00434592
0.189918;-0.2;1.47789;0.00486196
0.196499;-0.2;1.47759;0.00538135
0.203309;-0.2;1.47727;0.00590377
0.210355;-0.2;1.47692;0.00642883
0.217645;-0.2;1.47654;0.0069562
0.225188;-0.2;1.47614;0.0074855
0.232992;-0.2;1.47571;0.00801638
0.241066;-0.2;1.47524;0.00854845
0.249421;-0.2;1.47474;0.00908132
0.258065;-0.2;1.4742;0.00961459
0.267008;-0.2;1.47363;0.0101478
0.276261;-0.2;1.47301;0.0106806
0.285835;-0.2;1.47236;0.0112124
0.295741;-0.2;1.47166;0.0117431
0.30599;-0.2;1.47091;0.0122722
0.316595;-0.2;1.47011;0.0127998
0.327567;-0.2;1.46926;0.0133255
0.338919;-0.2;1.46836;0.0138475
0.350664;-0.2;1.46738;0.0143608
0.362817;-0.2;1.46635;0.0148527
0.37539;-0.2;1.46525;0.0153036
0.3884;-0.2;1.46414;0.0157008
0.40186;-0.2;1.46306;0.0160627
0.415787;-0.2;1.46202;0.0164075
0.430196;-0.2;1.46088;0.0167102
0.445105;-0.2;1.45951;0.0170826
0.460531;-0.2;1.45802;0.0176094
0.476491;-0.2;1.45646;0.0181913
0.493004;-0.2;1.45483;0.0187751
0.510089;-0.2;1.45309;0.0193473
0.527767;-0.2;1.45124;0.0199037
0.546057;-0.2;1.44927;0.0204419
0.564981;-0.2;1.44719;0.0209598
0.584561;-0.2;1.44499;0.0214553
0.604819;-0.2;1.44266;0.0219263
0.625779;-0.2;1.44021;0.0223707
0.647466;-0.2;1.43763;0.0227864
0.669905;-0.2;1.43492;0.0231714
0.693121;-0.2;1.43208;0.0235233
0.717141;-0.2;1.42911;0.0238391
0.741995;-0.2;1.42601;0.0241147
0.767709;-0.2;1.42278;0.0243459
0.794314;-0.2;1.41943;0.0245317
0.821842;-0.2;1.416;0.0246694
0.850324;-0.2;1.41244;0.0247301
0.879792;-0.2;1.40868;0.024801
0.910282;-0.2;1.4048;0.0249079
0.941829;-0.2;1.40079;0.0249991
0.974468;-0.2;1.39664;0.0250624
1.00824;-0.2;1.39234;0.0250933
1.04318;-0.2;1.38788;0.0250887
1.07933;-0.2;1.38328;0.025046
1.11674;-0.2;1.37854;0.0249636
1.15544;-0.2;1.37366;0.0248404
1.19548;-0.2;1.36864;0.0246766
1.23691;-0.2;1.3635;0.0244735
1.27978;-0.2;1.35822;0.0242328
1.32413;-0.2;1.3528;0.0239399
1.37002;-0.2;1.34729;0.0235406
1.4175;-0.2;1.34178;0.0231428
1.46662;-0.2;1.33615;0.0227772
1.51745;-0.2;1.3304;0.0223959
1.57004;-0.2;1.32456;0.0219908
1.62445;-0.2;1.31862;0.0215618
1.68075;-0.2;1.31261;0.0211092
1.73899;-0.2;1.30652;0.0206335
1.79926;-0.2;1.30037;0.020135
1.86161;-0.2;1.29417;0.0196129
1.92613;-0.2;1.28792;0.0190639
1.99288;-0.2;1.28166;0.0184874
2.06195;-0.2;1.27539;0.0179008
2.1334;-0.2;1.26913;0.0173239
2.20734;-0.2;1.26285;0.0167575
2.28384;-0.2;1.25657;0.0161958
2.36298;-0.2;1.25029;0.0156357
2.44487;-0.2;1.24402;0.0150758
2.5296;-0.2;1.23776;0.014515
2.61727;-0.2;1.23154;0.0139517
2.70797;-0.2;1.22536;0.0133857
2.80182;-0.2;1.21923;0.0128231
2.89892;-0.2;1.21316;0.0122754
2.99938;-0.2;1.20715;0.011749
3.10333;-0.2;1.2012;0.0112422
3.21088;-0.2;1.19531;0.0107512
3.32215;-0.2;1.18948;0.0102724
3.43728;-0.2;1.18372;0.0098028
3.5564;-0.2;1.17803;0.00934113
3.67965;-0.2;1.17243;0.00889046
3.80718;-0.2;1.16692;0.0084576
3.93912;-0.2;1.1615;0.00804706
4.07563;-0.2;1.15615;0.0076577
4.21687;-0.2;1.15089;0.00728536
4.36301;-0.2;1.14571;0.0069257
4.51422;-0.2;1.14062;0.00657608
4.67066;-0.2;1.13562;0.0062375
4.83253;-0.2;1.13072;0.0059143
5.1071;-0.2;1.12296;0.00542967
5.21649;-0.2;1.12004;0.00525548
5.32822;-0.2;1.11716;0.00508622
5.44235;-0.2;1.11431;0.00492091
5.55892;-0.2;1.11149;0.00475898
5.67799;-0.2;1.10871;0.0046004
5.79961;-0.2;1.10596;0.00444572
5.92384;-0.2;1.10325;0.00429582
6.05072;-0.2;1.10058;0.00415146
6.18032;-0.2;1.09794;0.00401288
6.3127;-0.2;1.09533;0.0038797
6.44792;-0.2;1.09275;0.00375112
6.58603;-0.2;1.09021;0.00362621
6.7271;-0.2;1.0877;0.00350426
6.87119;-0.2;1.08522;0.00338498
7.01836;-0.2;1.08277;0.00326865
7.16869;-0.2;1.08036;0.00315588
7.32224;-0.2;1.07798;0.00304729
7.47908;-0.2;1.07564;0.00294312
7.63928;-0.2;1.07332;0.00284311
7.80291;-0.2;1.07104;0.00274658
7.97004;-0.2;1.06879;0.00265281
8.14076;-0.2;1.06656;0.00256131
8.31513;-0.2;1.06437;0.00247203
8.49323;-0.2;1.06221;0.00238532
8.67515;-0.2;1.06008;0.0023017
8.86097;-0.2;1.05798;0.00222145
9.05077;-0.2;1.05591;0.00214446
9.24463;-0.2;1.05387;0.00207027
9.44264;-0.2;1.05186;0.00199829
9.6449;-0.2;1.04987;0.00192815
9.85149;-0.2;1.04792;0.00185987
10.0625;-0.2;1.04599;0.00179373
10.278;-0.2;1.0441;0.00173009
10.4982;-0.2;1.04223;0.00166906
10.723;-0.2;1.04038;0.00161042
10.9527;-0.2;1.03857;0.00155372
11.1873;-0.2;1.03678;0.00149862
11.427;-0.2;1.03502;0.00144502
11.6717;-0.2;1.03328;0.00139311
11.9217;-0.2;1.03157;0.00134314
12.1771;-0.2;1.02989;0.00129519
12.4379;-0.2;1.02823;0.0012491
12.7043;-0.2;1.0266;0.00120454
12.9764;-0.2;1.02499;0.00116126
13.2544;-0.2;1.02341;0.00111926
13.5383;-0.2;1.02185;0.0010787
13.8283;-0.2;1.02031;0.00103971
14.1245;-0.2;1.0188;0.00100227
14.427;-0.2;1.01731;0.000966161
14.736;-0.2;1.01585;0.000931175
15.0517;-0.2;1.0144;0.000897236
15.3741;-0.2;1.01299;0.000864431
15.7034;-0.2;1.01159;0.000832865
16.0397;-0.2;1.01021;0.000802525
16.3833;-0.2;1.00886;0.000773261
16.7342;-0.2;1.00753;0.000744918
17.0926;-0.2;1.00622;0.00071745
17.4587;-0.2;1.00493;0.000690921
17.8327;-0.2;1.00366;0.000665385
18.2147;-0.2;1.00242;0.000640796
18.6048;-0.2;1.00119;0.000617033
19.0033;-0.2;0.999984;0.00059401
19.4104;-0.2;0.998798;0.000571733
19.8261;-0.2;0.997633;0.000550247
20.2508;-0.2;0.996487;0.000529549
20.6845;-0.2;0.99536;0.000509564
21.1276;-0.2;0.994253;0.000490217
21.5801;-0.2;0.993166;0.000471496
22.0424;-0.2;0.992097;0.000453429
22.5145;-0.2;0.991048;0.000436019
22.9968;-0.2;0.990017;0.000419217
23.4893;-0.2;0.989005;0.000402971
23.9925;-0.2;0.988011;0.000387277
24.5064;-0.2;0.987036;0.000372152
25.0313;-0.2;0.986078;0.000357593
25.5674;-0.2;0.985139;0.000343562
26.1151;-0.2;0.984217;0.000330034
26.6745;-0.2;0.983312;0.000317014
27.2458;-0.2;0.982425;0.00030451
27.8294;-0.2;0.981554;0.000292509
28.4255;-0.2;0.9807;0.000280987
29.0343;-0.2;0.979861;0.000269936
29.6562;-0.2;0.979039;0.000259363
30.2915;-0.2;0.978231;0.000249263
30.9403;-0.2;0.977438;0.000239618
31.603;-0.2;0.97666;0.000230418
32.2799;-0.2;0.975895;0.000221662
32.9713;-0.2;0.975143;0.000213345
33.6776;-0.2;0.974404;0.000205452
34.3989;-0.2;0.973677;0.00019797
35.1357;-0.2;0.972961;0.000190894
35.8883;-0.2;0.972255;0.000184213
36.657;-0.2;0.971559;0.000177911
37.4422;-0.2;0.970873;0.000171975
38.2442;-0.2;0.970195;0.000166392
39.0634;-0.2;0.969524;0.000161149
39.9001;-0.2;0.96886;0.000156227
40.7547;-0.2;0.968203;0.00015161
41.6277;-0.2;0.967551;0.000147282
42.5193;-0.2;0.966903;0.000143225
43.43;-0.2;0.96626;0.000139421
44.3603;-0.2;0.96562;0.000135851
45.3105;-0.2;0.964982;0.000132498
46.281;-0.2;0.964347;0.000129343
47.2723;-0.2;0.963714;0.000126367
48.2848;-0.2;0.963081;0.000123553
49.3191;-0.2;0.962449;0.000120883
50.3755;-0.2;0.961818;0.000118339
51.4545;-0.2;0.961186;0.000115905
52.5566;-0.2;0.960554;0.000113565
53.6823;-0.2;0.959921;0.000111304
54.8322;-0.2;0.959287;0.000109108
56.0067;-0.2;0.958653;0.000106963
57.2063;-0.2;0.958018;0.000104858
58.4316;-0.2;0.957382;0.00010278
59.6832;-0.2;0.956745;0.000100721
60.9616;-0.2;0.956108;9.8671e-05
62.2673;-0.2;0.95547;9.66222e-05
63.6011;-0.2;0.954833;9.4568e-05
64.9634;-0.2;0.954196;9.25027e-05
66.3548;-0.2;0.953559;9.04219e-05
67.7761;-0.2;0.952924;8.83219e-05
69.2279;-0.2;0.952291;8.62002e-05
70.7107;-0.2;0.95166;8.40553e-05
72.2253;-0.2;0.951031;8.18863e-05
73.7723;-0.2;0.950406;7.96935e-05
75.3524;-0.2;0.949786;7.74777e-05
76.9665;-0.2;0.949169;7.52404e-05
78.615;-0.2;0.948558;7.29839e-05
80.2989;-0.2;0.947954;7.07109e-05
82.0189;-0.2;0.947355;6.84246e-05
83.7757;-0.2;0.946764;6.61285e-05
85.5701;-0.2;0.946181;6.38268e-05
87.403;-0.2;0.945607;6.15237e-05
89.2751;-0.2;0.945042;5.92236e-05
91.1873;-0.2;0.944487;5.69312e-05
93.1405;-0.2;0.943942;5.46513e-05
95.1355;-0.2;0.943408;5.23886e-05
97.1733;-0.2;0.942886;5.01479e-05
99.2547;-0.2;0.942376;4.79339e-05
101.381;-0.2;0.941878;4.57513e-05
103.552;-0.2;0.941393;4.36044e-05
105.77;-0.2;0.940921;4.14976e-05
108.036;-0.2;0.940463;3.9435e-05
110.35;-0.2;0.940018;3.74203e-05
112.713;-0.2;0.939588;3.54571e-05
115.128;-0.2;0.939171;3.35486e-05
117.594;-0.2;0.938769;3.16977e-05
120.112;-0.2;0.938381;2.99071e-05
122.685;-0.2;0.938008;2.81789e-05
125.313;-0.2;0.937648;2.65152e-05
127.997;-0.2;0.937303;2.49173e-05
130.739;-0.2;0.936973;2.33864e-05
133.539;-0.2;0.936655;2.19235e-05
136.399;-0.2;0.936352;2.05289e-05
139.321;-0.2;0.936062;1.92027e-05
142.305;-0.2;0.935785;1.79448e-05
145.353;-0.2;0.935521;1.67546e-05
148.467;-0.2;0.935269;1.56312e-05
151.647;-0.2;0.935029;1.45736e-05
154.895;-0.2;0.9348;1.35804e-05
158.213;-0.2;0.934583;1.26499e-05
161.602;-0.2;0.934376;1.17804e-05
165.063;-0.2;0.934179;1.09697e-05
168.599;-0.2;0.933992;1.02158e-05
172.21;-0.2;0.933814;9.51622e-06
175.899;-0.2;0.933644;8.86859e-06
179.666;-0.2;0.933483;8.27036e-06
183.515;-0.2;0.933329;7.71893e-06
187.445;-0.2;0.933183;7.21168e-06
191.46;-0.2;0.933043;6.74595e-06
195.561;-0.2;0.932909;6.3191e-06
199.75;-0.2;0.932781;5.92852e-06
204.029;-0.2;0.932658;5.57163e-06
208.399;-0.2;0.93254;5.24593e-06
212.863;-0.2;0.932426;4.94897e-06
217.422;-0.2;0.932316;4.67842e-06
222.079;-0.2;0.93221;4.43203e-06
226.836;-0.2;0.932107;4.20766e-06
231.694;-0.2;0.932008;4.0033e-06
236.657;-0.2;0.931911;3.81704e-06
241.726;-0.2;0.931816;3.64712e-06
246.904;-0.2;0.931724;3.49187e-06
252.193;-0.2;0.931633;3.34977e-06
257.594;-0.2;0.931545;3.21943e-06
263.112;-0.2;0.931458;3.09956e-06
268.748;-0.2;0.931372;2.98899e-06
274.504;-0.2;0.931287;2.88667e-06
280.384;-0.2;0.931204;2.79166e-06
286.389;-0.2;0.931121;2.70311e-06
292.524;-0.2;0.93104;2.62026e-06
298.789;-0.2;0.930959;2.54246e-06
305.189;-0.2;0.930879;2.46912e-06
311.726;-0.2;0.930799;2.39972e-06
318.403;-0.2;0.93072;2.33381e-06
325.223;-0.2;0.930642;2.27102e-06
332.189;-0.2;0.930564;2.21101e-06
339.305;-0.2;0.930486;2.15348e-06
346.572;-0.2;0.930409;2.0982e-06
353.996;-0.2;0.930332;2.04496e-06
361.578;-0.2;0.930255;1.99357e-06
369.323;-0.2;0.930179;1.9439e-06
377.234;-0.2;0.930103;1.8958e-06
385.314;-0.2;0.930028;1.84918e-06
393.567;-0.2;0.929952;1.80394e-06
401.997;-0.2;0.929877;1.76e-06
410.608;-0.2;0.929802;1.71731e-06
419.403;-0.2;0.929728;1.67579e-06
428.386;-0.2;0.929653;1.63542e-06
437.562;-0.2;0.929579;1.59613e-06
446.934;-0.2;0.929505;1.55791e-06
456.507;-0.2;0.929432;1.52071e-06
466.285;-0.2;0.929358;1.48451e-06
476.273;-0.2;0.929285;1.44928e-06
486.474;-0.2;0.929212;1.415e-06
496.894;-0.2;0.929139;1.38164e-06
507.538;-0.2;0.929066;1.3492e-06
518.409;-0.2;0.928994;1.31764e-06
529.513;-0.2;0.928922;1.28696e-06
540.855;-0.2;0.92885;1.25714e-06
552.439;-0.2;0.928778;1.22816e-06
564.272;-0.2;0.928706;1.20001e-06
576.359;-0.2;0.928634;1.17268e-06
588.704;-0.2;0.928562;1.14616e-06
601.314;-0.2;0.928491;1.12043e-06
614.194;-0.2;0.92842;1.0955e-06
627.349;-0.2;0.928348;1.07135e-06
640.787;-0.2;0.928277;1.04797e-06
654.512;-0.2;0.928206;1.02535e-06
668.531;-0.2;0.928135;1.00349e-06
682.851;-0.2;0.928064;9.82376e-07
697.477;-0.2;0.927993;9.61986e-07
712.417;-0.2;0.927922;9.42287e-07
727.676;-0.2;0.927851;9.23223e-07
743.263;-0.2;0.927779;9.04699e-07
759.183;-0.2;0.927708;8.86556e-07
775.444;-0.2;0.927637;8.68538e-07
792.054;-0.2;0.927565;8.50248e-07
809.019;-0.2;0.927494;8.31091e-07
826.348;-0.2;0.927423;8.10228e-07
844.048;-0.2;0.927352;7.86556e-07
862.127;-0.2;0.927282;7.58786e-07
880.593;-0.2;0.927214;7.25683e-07
899.455;-0.2;0.927147;6.86548e-07
918.721;-0.2;0.927083;6.41929e-07
938.399;-0.2;0.927022;5.94278e-07
958.499;-0.2;0.926965;5.48014e-07
979.03;-0.2;0.926911;5.08412e-07
1000;-0.2;0.926859;4.79418e-07
0.001;0;1.54346;0
0.00103466;0;1.54199;0
0.00107051;0;1.54055;0
0.00110761;0;1.53914;0
0.001146;0;1.53774;0
0.00118571;0;1.53638;0
0.0012268;0;1.53503;0
0.00126932;0;1.53371;0
0.00131331;0;1.53241;0
0.00135882;0;1.53114;0
0.00140591;0;1.52988;0
0.00145464;0;1.52865;0
0.00150505;0;1.52744;0
0.00155721;0;1.52625;0
0.00161117;0;1.52508;0
0.00166701;0;1.52393;0
0.00172478;0;1.5228;0
0.00178456;0;1.52169;0
0.0018464;0;1.52059;0
0.00191039;0;1.51952;0
0.00197659;0;1.51847;0
0.00204509;0;1.51743;0
0.00211597;0;1.51641;0
0.0021893;0;1.51541;0
0.00226517;0;1.51443;0
0.00234367;0;1.51346;0
0.00242489;0;1.51251;0
0.00250893;0;1.51158;0
0.00259588;0;1.51066;0
0.00268584;0;1.50976;0
0.00277892;0;1.50887;0
0.00287523;0;1.508;0
0.00297487;0;1.50715;0
0.00307797;0;1.50631;0
0.00318464;0;1.50548;0
0.003295;0;1.50467;0
0.00340919;0;1.50388;0
0.00352734;0;1.5031;0
0.00364958;0;1.50233;0
0.00377606;0;1.50157;0
0.00390693;0;1.50083;0
0.00404232;0;1.5001;0
0.00418241;0;1.49939;0
0.00432736;0;1.49869;0
0.00447733;0;1.498;0
0.00463249;0;1.49732;0
0.00479303;0;1.49665;0
0.00495914;0;1.496;0
0.005131;0;1.49536;0
0.00530882;0;1.49473;0
0.0054928;0;1.49411;0
0.00568316;0;1.49351;0
0.00588011;0;1.49291;0
0.00608389;0;1.49233;0
0.00629474;0;1.49176;0
0.00651288;0;1.49119;0
0.00673859;0;1.49064;0
0.00697212;0;1.4901;0
0.00721375;0;1.48957;0
0.00746375;0;1.48905;0
0.00772241;0;1.48854;0
0.00799003;0;1.48803;0
0.00826694;0;1.48754;0
0.00855343;0;1.48706;0
0.00884986;0;1.48659;0
0.00915656;0;1.48612;0
0.00947388;0;1.48567;0
0.00980221;0;1.48523;0
0.0101419;0;1.48479;0
0.0104934;0;1.48436;0
0.010857;0;1.48394;0
0.0112333;0;1.48354;0
0.0116226;0;1.48313;0
0.0120254;0;1.48274;0
0.0124421;0;1.48236;0
0.0128733;0;1.48198;0
0.0133195;0;1.48161;0
0.0137811;0;1.48125;0
0.0142587;0;1.4809;0
0.0147528;0;1.48056;0
0.0152641;0;1.48022;0
0.0157931;0;1.47989;0
0.0163404;0;1.47957;0
0.0169067;0;1.47926;0
0.0174926;0;1.47896;0
0.0180988;0;1.47866;0
0.018726;0;1.47837;0
0.019375;0;1.47808;0
0.0200464;0;1.47781;0
0.0207412;0;1.47754;0
0.02146;0;1.47728;0
0.0222037;0;1.47702;0
0.0229732;0;1.47678;0
0.0237693;0;1.47653;0
0.0245931;0;1.4763;0
0.0254454;0;1.47607;0
0.0263272;0;1.47585;0
0.0272396;0;1.47564;0
0.0281836;0;1.47543;0
0.0291603;0;1.47523;0
0.0301709;0;1.47504;0
0.0312165;0;1.47485;0
0.0322983;0;1.47467;0
0.0334176;0;1.4745;0
0.0345757;0;1.47433;0
0.035774;0;1.47417;0
0.0370138;0;1.47401;0
0.0382965;0;1.47387;0
0.0396237;0;1.47372;0
0.0409969;0;1.47358;0
0.0424177;0;1.47345;0
0.0438877;0;1.47333;0
0.0454086;0;1.47321;0
0.0469823;0;1.47309;0
0.0486105;0;1.47298;0
0.0502952;0;1.47287;0
0.0520382;0;1.47277;0
0.0538416;0;1.47268;0
0.0557075;0;1.47258;0
0.0576381;0;1.4725;0
0.0596356;0;1.47241;0
0.0617023;0;1.47234;0
0.0638407;0;1.47226;0
0.0660531;0;1.47219;0
0.0683422;0;1.47212;0
0.0707107;0;1.47206;0
0.0731612;0;1.472;0
0.0756967;0;1.47194;0
0.07832;0;1.47188;0
0.0810342;0;1.47183;0
0.0838425;0;1.47178;0
0.0867482;0;1.47173;0
0.0897545;0;1.47169;0
0.092865;0;1.47164;0
0.0960833;0;1.4716;0
0.0994131;0;1.47155;0
0.102858;0;1.47151;0
0.106423;0;1.47147;0
0.110111;0;1.47142;0
0.113927;0;1.47138;0
0.117875;0;1.47133;0
0.12196;0;1.47129;0
0.126187;0;1.47124;0
0.13056;0;1.47118;0
0.135085;0;1.47113;0
0.139766;0;1.47107;0
0.14461;0;1.471;0
0.149622;0;1.47093;0
0.154807;0;1.47085;0
0.160172;0;1.47076;0
0.165723;0;1.47067;0
0.171466;0;1.47056;0
0.177408;0;1.47045;0
0.183556;0;1.47032;0
0.189918;0;1.47018;0
0.196499;0;1.47003;0
0.203309;0;1.46986;0
0.210355;0;1.46967;0
0.217645;0;1.46946;0
0.225188;0;1.46923;0
0.232992;0;1.46897;0
0.241066;0;1.46868;0
0.249421;0;1.46836;0
0.258065;0;1.46801;0
0.267008;0;1.46763;0
0.276261;0;1.4672;0
0.285835;0;1.46674;0
0.295741;0;1.46623;0
0.30599;0;1.46568;0
0.316595;0;1.46508;0
0.327567;0;1.46443;0
0.338919;0;1.46372;0
0.350664;0;1.46296;0
0.362817;0;1.46213;0
0.37539;0;1.46125;0
0.3884;0;1.4603;0
0.40186;0;1.45928;0
0.415787;0;1.45819;0
0.430196;0;1.45702;0
0.445105;0;1.45578;0
0.460531;0;1.45446;0
0.476491;0;1.45305;0
0.493004;0;1.45155;0
0.510089;0;1.44996;0
0.527767;0;1.44827;0
0.546057;0;1.44648;0
0.564981;0;1.44457;0
0.584561;0;1.44256;0
0.604819;0;1.44042;0
0.625779;0;1.43816;0
0.647466;0;1.43577;0
0.669905;0;1.43326;0
0.693121;0;1.43061;0
0.717141;0;1.42783;0
0.741995;0;1.42491;0
0.767709;0;1.42185;0
0.794314;0;1.41865;0
0.821842;0;1.41531;0
0.850324;0;1.41183;0
0.879792;0;1.40821;0
0.910282;0;1.40445;0
0.941829;0;1.40055;0
0.974468;0;1.39649;0
1.00824;0;1.39229;0
1.04318;0;1.38794;0
1.07933;0;1.38344;0
1.11674;0;1.3788;0
1.15544;0;1.37401;0
1.19548;0;1.36908;0
1.23691;0;1.36402;0
1.27978;0;1.35883;0
1.32413;0;1.35351;0
1.37002;0;1.34808;0
1.4175;0;1.34255;0
1.46662;0;1.33691;0
1.51745;0;1.33117;0
1.57004;0;1.32534;0
1.62445;0;1.31942;0
1.68075;0;1.31342;0
1.73899;0;1.30734;0
1.79926;0;1.3012;0
